	gene_name	gene_symbol	ENSEMBL.tag	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000027239	midkine	ENSMUSG00000027239	Mdk	-0.0878057759305402	5.23508908831789	0.131005030265793	0.717392256697627	0.991737008025993
ENSMUSG00000020231	disco interacting protein 2 homolog A	ENSMUSG00000020231	Dip2a	0.0862392369229582	4.78016418921963	0.130959002122653	0.717439777668364	0.991737008025993
ENSMUSG00000028420	transmembrane protein 38B	ENSMUSG00000028420	Tmem38b	0.0762380559650888	5.25723895611804	0.130930905898299	0.717468789777966	0.991737008025993
ENSMUSG00000079036	alkB homolog 1, histone H2A dioxygenase	ENSMUSG00000079036	Alkbh1	-0.0969878521612252	3.98959038881457	0.130909918270792	0.717490463860647	0.991737008025993
ENSMUSG00000038619	endosulfine alpha	ENSMUSG00000038619	Ensa	0.0712489394861295	6.4037447052744	0.130875266661688	0.717526253141633	0.991737008025993
ENSMUSG00000019866	crystallin beta-gamma domain containing 1	ENSMUSG00000019866	Crybg1	-0.0965459549200399	4.27276144335348	0.130866562473088	0.717535243945667	0.991737008025993
ENSMUSG00000018428	A kinase (PRKA) anchor protein 1	ENSMUSG00000018428	Akap1	-0.0892640056789281	5.75351297956709	0.130845714982456	0.717556779286694	0.991737008025993
ENSMUSG00000037071	stearoyl-Coenzyme A desaturase 1	ENSMUSG00000037071	Scd1	0.0848634973639091	5.30983839066241	0.130744851347874	0.717660998265237	0.991737008025993
ENSMUSG00000027679	DnaJ heat shock protein family (Hsp40) member C19	ENSMUSG00000027679	Dnajc19	0.10405006142062	4.3928086549169	0.130679260167895	0.717728795804092	0.991737008025993
ENSMUSG00000028630	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	ENSMUSG00000028630	Dyrk2	0.085725303502304	6.66475610068895	0.130660407236491	0.717748286470592	0.991737008025993
ENSMUSG00000025240	SAC1 suppressor of actin mutations 1-like (yeast)	ENSMUSG00000025240	Sacm1l	0.0755380210108396	6.63627584069459	0.130649937349204	0.71775911120772	0.991737008025993
ENSMUSG00000033530	tetratricopeptide repeat domain 7B	ENSMUSG00000033530	Ttc7b	-0.0765637312492913	6.1532730250464	0.130626524001713	0.717783319864923	0.991737008025993
ENSMUSG00000063808	G patch domain containing 1	ENSMUSG00000063808	Gpatch1	-0.0938159209311368	4.30406809740497	0.130577258567588	0.717834266770237	0.991737008025993
ENSMUSG00000037971	RIKEN cDNA 1110032A03 gene	ENSMUSG00000037971	1110032A03Rik	-0.0952187218166615	3.94460621264224	0.130572680061802	0.717839002096123	0.991737008025993
ENSMUSG00000024661	ferritin heavy polypeptide 1	ENSMUSG00000024661	Fth1	-0.128202773561556	10.4433733630952	0.130479078662574	0.717935830052521	0.991737008025993
ENSMUSG00000021754	mitogen-activated protein kinase kinase kinase 1	ENSMUSG00000021754	Map3k1	0.091154449928	5.62807035802782	0.130413688281033	0.718003497819817	0.991737008025993
ENSMUSG00000003154	forkhead box J2	ENSMUSG00000003154	Foxj2	0.0831912686999022	5.00548922094027	0.130404891405209	0.718012602532493	0.991737008025993
ENSMUSG00000072872	RING1 and YY1 binding protein	ENSMUSG00000072872	Rybp	0.0771570860903743	7.27271086013596	0.130316209674648	0.718104406976622	0.991737008025993
ENSMUSG00000022554	HGH1 homolog	ENSMUSG00000022554	Hgh1	0.121722284747152	2.05873621236448	0.130209018577465	0.718215419693158	0.991737008025993
ENSMUSG00000027782	karyopherin (importin) alpha 4	ENSMUSG00000027782	Kpna4	-0.0732760452792822	7.13135307726236	0.130190209018608	0.718234905183602	0.991737008025993
ENSMUSG00000051329	nucleoporin 160	ENSMUSG00000051329	Nup160	-0.0823181326261889	4.72032465503558	0.130023865133685	0.718407296010425	0.991737008025993
ENSMUSG00000039789	zinc finger protein 597	ENSMUSG00000039789	Zfp597	0.0950302931210439	4.1450755525821	0.130006656433284	0.718425137393533	0.991737008025993
ENSMUSG00000029710	Eph receptor B4	ENSMUSG00000029710	Ephb4	-0.0770548142465968	5.51395250897477	0.129986172100709	0.718446376577915	0.991737008025993
ENSMUSG00000015468	notch 4	ENSMUSG00000015468	Notch4	0.156490844023335	2.46112965324567	0.129984327970622	0.718448288757353	0.991737008025993
ENSMUSG00000052033	prefoldin 4	ENSMUSG00000052033	Pfdn4	-0.106714308480188	4.12039166442741	0.129850339510689	0.71858726249467	0.991737008025993
ENSMUSG00000024442	DAP3 binding cell death enhancer 1	ENSMUSG00000024442	Dele1	0.0734739519664895	5.78931490706054	0.129796509291097	0.718643118373734	0.991737008025993
ENSMUSG00000024870	RAB1B, member RAS oncogene family	ENSMUSG00000024870	Rab1b	-0.0728471734519604	7.03614132523116	0.12972660212894	0.718715675714437	0.991737008025993
ENSMUSG00000042688	mitogen-activated protein kinase 6	ENSMUSG00000042688	Mapk6	0.0755145501613948	6.52371002913779	0.129602630154032	0.718844401794989	0.991737008025993
ENSMUSG00000059851	lysine methyltransferase 5C	ENSMUSG00000059851	Kmt5c	-0.086842463443099	4.49836181032308	0.129372876068638	0.719083150541014	0.991737008025993
ENSMUSG00000041638	GCN1 activator of EIF2AK4	ENSMUSG00000041638	Gcn1	0.0895836716095431	5.74566496706877	0.129241227219097	0.719220061236058	0.991737008025993
ENSMUSG00000028960	ubiquitination factor E4B	ENSMUSG00000028960	Ube4b	0.0729899061322757	6.38381432061677	0.129191341267159	0.719271961641227	0.991737008025993
ENSMUSG00000020627	kelch-like 29	ENSMUSG00000020627	Klhl29	-0.131300767765786	3.39564435917175	0.128993574433077	0.719477825948867	0.991737008025993
ENSMUSG00000047798	CD300 molecule like family member F	ENSMUSG00000047798	Cd300lf	-0.181993462595684	0.613800352388029	0.12892723295603	0.719546923653139	0.991737008025993
ENSMUSG00000036103	collectin sub-family member 12	ENSMUSG00000036103	Colec12	-0.0895255848691837	7.18989597410275	0.128919434792863	0.719555047117396	0.991737008025993
ENSMUSG00000026158	opioid growth factor receptor-like 1	ENSMUSG00000026158	Ogfrl1	-0.09788871151606	3.86905332635081	0.128899849984588	0.719575450130832	0.991737008025993
ENSMUSG00000028431	elongator complex protein 1	ENSMUSG00000028431	Elp1	0.0746593377613394	5.41408348974693	0.12886145648766	0.719615452691686	0.991737008025993
ENSMUSG00000037710	CDGSH iron sulfur domain 1	ENSMUSG00000037710	Cisd1	0.0915861071166354	5.62781911753913	0.128775756361463	0.719704768766856	0.991737008025993
ENSMUSG00000056054	S100 calcium binding protein A8 (calgranulin A)	ENSMUSG00000056054	S100a8	-0.112372257805831	5.59308359422213	0.128550909350309	0.719939262339679	0.991737008025993
ENSMUSG00000007415	GATA zinc finger domain containing 1	ENSMUSG00000007415	Gatad1	0.092101682364294	6.0801523206498	0.128520283367322	0.719971220166946	0.991737008025993
ENSMUSG00000048787	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	ENSMUSG00000048787	Dcun1d3	0.097310193035076	3.81178501074705	0.128503316426126	0.71998892680602	0.991737008025993
ENSMUSG00000020585	lysosomal-associated protein transmembrane 4A	ENSMUSG00000020585	Laptm4a	-0.0910439629908727	8.86396190745113	0.128499727784046	0.719992672069055	0.991737008025993
ENSMUSG00000028700	protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase	ENSMUSG00000028700	Pomgnt1	-0.0786559280520199	6.50481313176178	0.128442167701501	0.720052752342558	0.991737008025993
ENSMUSG00000004056	thymoma viral proto-oncogene 2	ENSMUSG00000004056	Akt2	-0.0720084263550578	6.69081463612014	0.128418231235393	0.720077741306909	0.991737008025993
ENSMUSG00000058328	X-linked lymphocyte-regulated 5A	ENSMUSG00000058328	Xlr5a	-0.086202564871728	5.12434869723055	0.128375764857736	0.720122081419978	0.991737008025993
ENSMUSG00000038637	leucine rich repeat containing 56	ENSMUSG00000038637	Lrrc56	-0.122655056473299	1.95583144633026	0.128371078423207	0.720126975140092	0.991737008025993
ENSMUSG00000015749	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	ENSMUSG00000015749	Anp32e	-0.0749291434265474	5.31789029380792	0.128342268117547	0.72015706196847	0.991737008025993
ENSMUSG00000063430	WSC domain containing 2	ENSMUSG00000063430	Wscd2	-0.124547786733946	3.90915900786389	0.128317354063011	0.720183082983603	0.991737008025993
ENSMUSG00000075706	glutathione peroxidase 4	ENSMUSG00000075706	Gpx4	-0.108923721667553	8.58305068676213	0.128277329854541	0.720224891482611	0.991737008025993
ENSMUSG00000057143	tripartite motif-containing 12C	ENSMUSG00000057143	Trim12c	0.0915848996595393	4.48895675374321	0.128276105665538	0.720226170362284	0.991737008025993
ENSMUSG00000001542	elongation factor for RNA polymerase II 2	ENSMUSG00000001542	Ell2	-0.0825808618217291	5.39067018102776	0.128190085282696	0.720316050952927	0.991737008025993
ENSMUSG00000050188	U7 snRNP-specific Sm-like protein LSM10	ENSMUSG00000050188	Lsm10	-0.0987245048604621	4.04371206044411	0.128155583158572	0.720352110936866	0.991737008025993
ENSMUSG00000019802	SEC63-like (S. cerevisiae)	ENSMUSG00000019802	Sec63	0.0822318250633828	6.82794613613229	0.127916134323485	0.720602522513924	0.991737008025993
ENSMUSG00000044134	PH domain containing endocytic trafficking adaptor 1	ENSMUSG00000044134	Pheta1	-0.0723042942573194	6.19443811488018	0.127876776081725	0.720643707994702	0.991737008025993
ENSMUSG00000046185	zinc finger protein 84	ENSMUSG00000046185	Zfp84	0.10314495171056	3.14427480434381	0.127808355452548	0.720715322126967	0.991737008025993
ENSMUSG00000071660	tetratricopeptide repeat domain 9C	ENSMUSG00000071660	Ttc9c	-0.0828115073118098	4.65312204545487	0.12778725881742	0.72073740779885	0.991737008025993
ENSMUSG00000039523	centrosomal protein 104	ENSMUSG00000039523	Cep104	0.0870296025841805	4.64690183293842	0.127786219368041	0.720738496032069	0.991737008025993
ENSMUSG00000058317	ubiquitin-conjugating enzyme E2E 2	ENSMUSG00000058317	Ube2e2	0.0988304780392404	3.58657419341608	0.127707101830752	0.720821341397687	0.991737008025993
ENSMUSG00000030982	VPS35 endosomal protein sorting factor like	ENSMUSG00000030982	Vps35l	-0.0724595080901809	6.29363999879543	0.127614828686575	0.720917998796737	0.991737008025993
ENSMUSG00000038797	zinc finger and SCAN domain containing 2	ENSMUSG00000038797	Zscan2	0.129701295336353	2.35300419205096	0.127592287864594	0.720941616608793	0.991737008025993
ENSMUSG00000056014	RIKEN cDNA A430033K04 gene	ENSMUSG00000056014	A430033K04Rik	-0.121068802352925	1.87935414229231	0.127586420862982	0.720947764318856	0.991737008025993
ENSMUSG00000046881	olfactory receptor 374	ENSMUSG00000046881	Olfr374	0.148903289999398	0.421379846189911	0.127496227770204	0.721042292792392	0.991737008025993
ENSMUSG00000042453	reelin	ENSMUSG00000042453	Reln	-0.160103762729288	0.673939990282803	0.127483064342041	0.721056092109381	0.991737008025993
ENSMUSG00000036223	spindle and kinetochore associated complex subunit 1	ENSMUSG00000036223	Ska1	-0.17043586443501	1.12872648973452	0.127402579576257	0.721140482346933	0.991737008025993
ENSMUSG00000025504	EPS8-like 2	ENSMUSG00000025504	Eps8l2	0.079433055365333	7.82383897561358	0.127359970451145	0.721185171219296	0.991737008025993
ENSMUSG00000031628	caspase 3	ENSMUSG00000031628	Casp3	-0.10545711446866	3.72150295905643	0.127322481802722	0.721224496654785	0.991737008025993
ENSMUSG00000025647	shisa family member 5	ENSMUSG00000025647	Shisa5	0.0830147973460499	7.91840096807306	0.127300014852729	0.721248067519234	0.991737008025993
ENSMUSG00000060802	beta-2 microglobulin	ENSMUSG00000060802	B2m	-0.0969520764072589	9.25922828968024	0.127226447307976	0.721325266221668	0.991737008025993
ENSMUSG00000038058	nucleotide-binding oligomerization domain containing 1	ENSMUSG00000038058	Nod1	-0.120422518325096	1.96220614450766	0.127173661297199	0.721380673155996	0.991737008025993
ENSMUSG00000049285	metallo-beta-lactamase domain containing 1	ENSMUSG00000049285	Mblac1	0.134995681364747	0.996160115127114	0.127159377061584	0.721395668858654	0.991737008025993
ENSMUSG00000029390	transmembrane p24 trafficking protein 2	ENSMUSG00000029390	Tmed2	-0.0960590144622963	9.14361245921842	0.127017257111163	0.721544919236693	0.991737008025993
ENSMUSG00000000605	chloride channel, voltage-sensitive 4	ENSMUSG00000000605	Clcn4	0.0781121181090633	5.80233563876313	0.126813160134454	0.721759420845704	0.991737008025993
ENSMUSG00000049882	valosin containing protein lysine (K) methyltransferase	ENSMUSG00000049882	Vcpkmt	-0.100913534566606	3.74683200102846	0.126646203932544	0.721935032961142	0.991737008025993
ENSMUSG00000025241	FYVE and coiled-coil domain containing 1	ENSMUSG00000025241	Fyco1	0.0875413921661257	4.34049246267434	0.126606136172567	0.721977197453081	0.991737008025993
ENSMUSG00000034674	thymine DNA glycosylase	ENSMUSG00000034674	Tdg	-0.0733659163217709	5.79370384510059	0.126524350178662	0.722063286616099	0.991737008025993
ENSMUSG00000025374	nucleic acid binding protein 2	ENSMUSG00000025374	Nabp2	-0.08575519231232	4.82513900236399	0.126509274330212	0.722079159101341	0.991737008025993
ENSMUSG00000033126	ybeY metallopeptidase	ENSMUSG00000033126	Ybey	0.11952522845613	2.20876968351225	0.126438133017267	0.722154074037263	0.991737008025993
ENSMUSG00000007777	RIKEN cDNA 0610009B22 gene	ENSMUSG00000007777	0610009B22Rik	-0.106159747442902	4.09951671955353	0.126319304048799	0.72227925913775	0.991737008025993
ENSMUSG00000024188	Luc7-like	ENSMUSG00000024188	Luc7l	-0.0743805313650354	5.37702120609271	0.126264138518405	0.722337397999745	0.991737008025993
ENSMUSG00000036745	tubulin tyrosine ligase-like family, member 7	ENSMUSG00000036745	Ttll7	0.146160622536868	1.01048173902794	0.126187176259605	0.722418532301508	0.991737008025993
ENSMUSG00000034023	Fanconi anemia, complementation group D2	ENSMUSG00000034023	Fancd2	-0.138345355851078	1.67712580541249	0.125852397358924	0.722771783813818	0.991737008025993
ENSMUSG00000028443	nudix (nucleoside diphosphate linked moiety X)-type motif 2	ENSMUSG00000028443	Nudt2	-0.111368974595749	3.60298262405363	0.125774738476908	0.722853803366636	0.991737008025993
ENSMUSG00000059995	ataxin 7-like 3	ENSMUSG00000059995	Atxn7l3	0.0897890786906217	5.74719685743085	0.125709608122914	0.722922612876011	0.991737008025993
ENSMUSG00000042992	BLOC-1 related complex subunit 5	ENSMUSG00000042992	Borcs5	-0.0960070639464277	3.47087098663465	0.125488014935717	0.723156874050053	0.991737008025993
ENSMUSG00000022789	dynamin 1-like	ENSMUSG00000022789	Dnm1l	-0.0713244839626638	6.65198688123746	0.125487177493	0.723157759808884	0.991737008025993
ENSMUSG00000050323	NADH:ubiquinone oxidoreductase complex assembly factor 6	ENSMUSG00000050323	Ndufaf6	-0.12169302120364	2.76466460583758	0.125482370331225	0.72316284438338	0.991737008025993
ENSMUSG00000024043	Rho GTPase activating protein 28	ENSMUSG00000024043	Arhgap28	-0.0723151977084686	5.81709453216877	0.125444665483952	0.723202728912219	0.991737008025993
ENSMUSG00000071856	mutated in colorectal cancers	ENSMUSG00000071856	Mcc	0.113664741934078	3.55355518604401	0.125417996977632	0.723230943172933	0.991737008025993
ENSMUSG00000051596	otopetrin 1	ENSMUSG00000051596	Otop1	-0.139024074815191	1.98906573726883	0.125296682961358	0.72335933139243	0.991737008025993
ENSMUSG00000030471	zinc finger, DHHC domain containing 13	ENSMUSG00000030471	Zdhhc13	-0.0794693322292225	6.37788851291237	0.125283291584218	0.723373507948816	0.991737008025993
ENSMUSG00000020386	secretion associated Ras related GTPase 1B	ENSMUSG00000020386	Sar1b	-0.0826817776761333	6.54226371997546	0.125137477051069	0.723527927268153	0.991737008025993
ENSMUSG00000026975	diphthamine biosynethesis 7	ENSMUSG00000026975	Dph7	-0.107031885105266	3.03715325256188	0.12507313568266	0.723596097728298	0.991737008025993
ENSMUSG00000006456	RNA binding motif protein 14	ENSMUSG00000006456	Rbm14	-0.0787536317398914	5.06070856095368	0.125024355710339	0.723647793849342	0.991737008025993
ENSMUSG00000038569	RAD9 checkpoint clamp component B	ENSMUSG00000038569	Rad9b	0.125387701581258	1.66219777645596	0.124949163005575	0.723727503929238	0.991737008025993
ENSMUSG00000002767	mitochondrial ribosomal protein L2	ENSMUSG00000002767	Mrpl2	-0.0818427034428226	5.80079713268174	0.124895037023581	0.723784898356944	0.991737008025993
ENSMUSG00000041199	RNA pseudouridylate synthase domain containing 1	ENSMUSG00000041199	Rpusd1	-0.101308489268033	3.08804987961076	0.124819316463426	0.723865214851014	0.991737008025993
ENSMUSG00000020385	CDC like kinase 4	ENSMUSG00000020385	Clk4	-0.0770940567411949	4.91037970116807	0.12461154290124	0.724085740285962	0.991737008025993
ENSMUSG00000052217	hemoglobin Z, beta-like embryonic chain	ENSMUSG00000052217	Hbb-bh1	-0.213366152678151	4.36657206533921	0.124561386913371	0.724139005517383	0.991737008025993
ENSMUSG00000039982	deltex 4, E3 ubiquitin ligase	ENSMUSG00000039982	Dtx4	0.116549430134044	2.40748960458156	0.124480360897365	0.724225079939047	0.991737008025993
ENSMUSG00000029790	centrosomal protein 41	ENSMUSG00000029790	Cep41	0.121312083345524	2.11762301851659	0.124468091704137	0.724238116322298	0.991737008025993
ENSMUSG00000031969	acyl-Coenzyme A dehydrogenase family, member 8	ENSMUSG00000031969	Acad8	0.0845555955024541	4.50840944190286	0.124464566427884	0.724241862166938	0.991737008025993
ENSMUSG00000023021	ceramide synthase 5	ENSMUSG00000023021	Cers5	-0.0738779663882203	5.8286240664806	0.124394424462677	0.724316405156877	0.991737008025993
ENSMUSG00000026353	UBX domain protein 4	ENSMUSG00000026353	Ubxn4	-0.0745575128258994	7.38008668611731	0.124307495304842	0.724408821441851	0.991737008025993
ENSMUSG00000028085	glutamyl-tRNA(Gln) amidotransferase, subunit B	ENSMUSG00000028085	Gatb	0.110241676766336	3.44343087209334	0.124082277600391	0.724648424417697	0.991737008025993
ENSMUSG00000080316	sperm acrosome associated 6	ENSMUSG00000080316	Spaca6	-0.139208387092434	1.84835217220595	0.124037407653128	0.7246961895254	0.991737008025993
ENSMUSG00000066191	ankyrin repeat and sterile alpha motif domain containing 6	ENSMUSG00000066191	Anks6	0.12792919139479	1.84579208914518	0.123950931466991	0.724788272847014	0.991737008025993
ENSMUSG00000037977	RIKEN cDNA 6430571L13 gene	ENSMUSG00000037977	6430571L13Rik	-0.107713316143252	2.72092879683201	0.123900892418737	0.724841572929045	0.991737008025993
ENSMUSG00000033760	RNA binding motif protein 4B	ENSMUSG00000033760	Rbm4b	-0.0949681017660649	3.41708220509837	0.123866439722867	0.724878277931434	0.991737008025993
ENSMUSG00000019961	thymopoietin	ENSMUSG00000019961	Tmpo	0.075297987391282	5.74699971435901	0.123837780667998	0.724908814911198	0.991737008025993
ENSMUSG00000035158	melanogenesis associated transcription factor	ENSMUSG00000035158	Mitf	0.0836968946498864	7.13282078312446	0.123816346372648	0.724931656314642	0.991737008025993
ENSMUSG00000036309	S-phase kinase-associated protein 1	ENSMUSG00000036309	Skp1	-0.0909670244671895	7.86020990737981	0.123793858608821	0.724955622732632	0.991737008025993
ENSMUSG00000022360	ATPase family, AAA domain containing 2	ENSMUSG00000022360	Atad2	0.105901880920596	3.74124059238603	0.123723587497373	0.725030530200754	0.991737008025993
ENSMUSG00000021441	cathepsin 6	ENSMUSG00000021441	Cts6	0.226083653668098	9.13576099590815	0.123722799492498	0.725031370332237	0.991737008025993
ENSMUSG00000001786	F-box protein 7	ENSMUSG00000001786	Fbxo7	-0.100239426329608	4.53121305212178	0.123706217696267	0.725049049713376	0.991737008025993
ENSMUSG00000047731	WW domain binding protein 1 like	ENSMUSG00000047731	Wbp1l	0.0900088915458988	7.51888505517714	0.123591606024451	0.725171284201044	0.991737008025993
ENSMUSG00000039693	Myb/SANT-like DNA-binding domain containing 3	ENSMUSG00000039693	Msantd3	0.107815334739282	2.65413513451015	0.123501543322708	0.725267381657398	0.991737008025993
ENSMUSG00000029073	ceramide-1-phosphate transfer protein	ENSMUSG00000029073	Cptp	-0.090479543547386	3.89980878334647	0.123465565604681	0.725305781107629	0.991737008025993
ENSMUSG00000021629	solute carrier family 30 (zinc transporter), member 5	ENSMUSG00000021629	Slc30a5	0.0724648340853567	6.2937073801375	0.123379067738806	0.725398127046902	0.991737008025993
ENSMUSG00000031938	RIKEN cDNA 4931406C07 gene	ENSMUSG00000031938	4931406C07Rik	-0.0722989566093133	5.82827208378592	0.123333248154836	0.72544705920192	0.991737008025993
ENSMUSG00000018707	dynein cytoplasmic 1 heavy chain 1	ENSMUSG00000018707	Dync1h1	0.0961464368411991	7.20075242127182	0.123271190508937	0.725513348769039	0.991737008025993
ENSMUSG00000024346	prefoldin 1	ENSMUSG00000024346	Pfdn1	-0.0923362902581617	6.02804140309009	0.123112387852683	0.725683066108228	0.991737008025993
ENSMUSG00000044949	ubiquitin domain containing 2	ENSMUSG00000044949	Ubtd2	-0.113681915994097	2.38930063958086	0.122994394410904	0.725809248992745	0.991737008025993
ENSMUSG00000028822	transmembrane protein 50A	ENSMUSG00000028822	Tmem50a	-0.074459689363382	6.56360213288859	0.122787077053545	0.726031120133225	0.991737008025993
ENSMUSG00000038784	CCR4-NOT transcription complex, subunit 4	ENSMUSG00000038784	Cnot4	-0.0807523671396129	4.68130485611053	0.122607210398854	0.726223783960011	0.991737008025993
ENSMUSG00000050912	transmembrane protein 123	ENSMUSG00000050912	Tmem123	0.0825060932115292	7.63996681796265	0.122601433334481	0.726229974680452	0.991737008025993
ENSMUSG00000069808	TLC domain containing 3A	ENSMUSG00000069808	Tlcd3a	-0.0767524098629263	5.24575850259216	0.122557328627325	0.726277242821657	0.991737008025993
ENSMUSG00000024077	striatin, calmodulin binding protein	ENSMUSG00000024077	Strn	0.0836081020385956	5.45012063054978	0.122458905467404	0.726382759873257	0.991737008025993
ENSMUSG00000044139	protease, serine 53	ENSMUSG00000044139	Prss53	0.131848584173009	1.20804833565463	0.122438810469411	0.726404309077242	0.991737008025993
ENSMUSG00000025277	abhydrolase domain containing 6	ENSMUSG00000025277	Abhd6	-0.08246106341879	6.37749691035393	0.12236745965518	0.726480839344609	0.991737008025993
ENSMUSG00000078786	cDNA sequence BC024978	ENSMUSG00000078786	BC024978	-0.09828336008098	3.18016758451433	0.122299798872282	0.726553434852648	0.991737008025993
ENSMUSG00000055660	methyltransferase like 4	ENSMUSG00000055660	Mettl4	0.0959484387586421	3.41491572998847	0.122264362575287	0.726591464629187	0.991737008025993
ENSMUSG00000001983	translational activator of mitochondrially encoded cytochrome c oxidase I	ENSMUSG00000001983	Taco1	-0.101888340163901	3.18496677709357	0.12221567174041	0.726643729093789	0.991737008025993
ENSMUSG00000078202	Notch-regulated ankyrin repeat protein	ENSMUSG00000078202	Nrarp	0.112327055837147	2.81946461899738	0.122134587786725	0.726730790081992	0.991737008025993
ENSMUSG00000031375	biglycan	ENSMUSG00000031375	Bgn	0.0834461204373006	4.58154569410739	0.121941422209023	0.726938325428379	0.991737008025993
ENSMUSG00000020038	cryptochrome 1 (photolyase-like)	ENSMUSG00000020038	Cry1	-0.0923531856488592	4.3089362933615	0.121837838418905	0.727049690883787	0.991737008025993
ENSMUSG00000029811	amine oxidase, copper-containing 1	ENSMUSG00000029811	Aoc1	-0.0992102963088576	7.04048904779282	0.121793631357406	0.727097235141353	0.991737008025993
ENSMUSG00000042228	LYN proto-oncogene, Src family tyrosine kinase	ENSMUSG00000042228	Lyn	-0.0771993730194502	4.89885936472326	0.12178915841293	0.727102046288118	0.991737008025993
ENSMUSG00000051351	zinc finger protein 46	ENSMUSG00000051351	Zfp46	0.0903771841938794	4.31849016283958	0.121688361790529	0.727210490501411	0.991737008025993
ENSMUSG00000001627	interferon-related developmental regulator 1	ENSMUSG00000001627	Ifrd1	-0.076261417253398	7.10053462856038	0.121410266697204	0.727509946567168	0.991737008025993
ENSMUSG00000047603	zinc finger protein 235	ENSMUSG00000047603	Zfp235	-0.119959741167493	2.04759260686385	0.121300250653161	0.727628519303612	0.991737008025993
ENSMUSG00000005125	N-myc downstream regulated gene 1	ENSMUSG00000005125	Ndrg1	0.095026489739194	8.97443592013374	0.121269711734669	0.727661444131088	0.991737008025993
ENSMUSG00000032096	archain 1	ENSMUSG00000032096	Arcn1	-0.0789408954315459	8.21707059059545	0.120879305895492	0.728082761312582	0.991737008025993
ENSMUSG00000024659	annexin A1	ENSMUSG00000024659	Anxa1	-0.0822861622970372	8.38486165704445	0.120720096361491	0.728254795559589	0.991737008025993
ENSMUSG00000056941	COMM domain containing 7	ENSMUSG00000056941	Commd7	-0.0756574486949323	5.66068890056233	0.120574299547984	0.728412448216225	0.991737008025993
ENSMUSG00000023328	acetylcholinesterase	ENSMUSG00000023328	Ache	-0.129896844478288	1.99273449823573	0.12050802328723	0.728484149214419	0.991737008025993
ENSMUSG00000033697	Rho GTPase activating protein 39	ENSMUSG00000033697	Arhgap39	-0.0892412618420951	5.01878550574462	0.120504846537784	0.72848758653683	0.991737008025993
ENSMUSG00000001173	OCRL, inositol polyphosphate-5-phosphatase	ENSMUSG00000001173	Ocrl	0.0951885859041377	3.66717515291734	0.120485880883983	0.728508108905287	0.991737008025993
ENSMUSG00000058388	putative homeodomain transcription factor 1	ENSMUSG00000058388	Phtf1	-0.0771905352323732	5.08352420020656	0.120480030974072	0.728514439345265	0.991737008025993
ENSMUSG00000091764	zinc finger protein 964	ENSMUSG00000091764	Zfp964	-0.125685273270617	2.29118489920357	0.120473736111736	0.728521251479817	0.991737008025993
ENSMUSG00000048895	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	ENSMUSG00000048895	Cdk5r1	0.108305156158702	3.31820343475616	0.120472366229281	0.728522733957019	0.991737008025993
ENSMUSG00000030058	coatomer protein complex, subunit gamma 1	ENSMUSG00000030058	Copg1	-0.0734834180870211	7.59168964762616	0.12046465740536	0.728531076568412	0.991737008025993
ENSMUSG00000002103	acid phosphatase 2, lysosomal	ENSMUSG00000002103	Acp2	0.0810235073738499	5.41115969186305	0.120449013416135	0.728548007660822	0.991737008025993
ENSMUSG00000049580	tsukushi, small leucine rich proteoglycan	ENSMUSG00000049580	Tsku	0.106400127033629	3.15274185497729	0.120363240844964	0.728640859038123	0.991737008025993
ENSMUSG00000020257	WD repeat domain containing 82	ENSMUSG00000020257	Wdr82	0.077980955084588	6.1704536315039	0.120282572771193	0.728728218472684	0.991737008025993
ENSMUSG00000006930	huntingtin-associated protein 1	ENSMUSG00000006930	Hap1	-0.135393448404414	1.53969242941424	0.12024717147303	0.728766566645237	0.991737008025993
ENSMUSG00000042532	golgi autoantigen, golgin subfamily a, 7B	ENSMUSG00000042532	Golga7b	0.154598824281737	4.0324789747715	0.120206374044109	0.728810767977061	0.991737008025993
ENSMUSG00000031513	leptin receptor overlapping transcript-like 1	ENSMUSG00000031513	Leprotl1	-0.0761391704176287	4.93662054583608	0.120124632589734	0.728899354758036	0.991737008025993
ENSMUSG00000030060	5-hydroxymethylcytosine (hmC) binding, ES cell specific	ENSMUSG00000030060	Hmces	-0.089668732549848	4.21896783204433	0.120092565370671	0.728934116622671	0.991737008025993
ENSMUSG00000052557	giant axonal neuropathy	ENSMUSG00000052557	Gan	0.123445859207988	3.55012340188127	0.120070013611205	0.728958566546189	0.991737008025993
ENSMUSG00000025076	caspase 7	ENSMUSG00000025076	Casp7	0.0949013555080398	3.45293187603535	0.120036814386081	0.728994564804523	0.991737008025993
ENSMUSG00000052415	trichohyalin	ENSMUSG00000052415	Tchh	0.0840851445132327	4.78886798164475	0.119959815559713	0.729078076884529	0.991737008025993
ENSMUSG00000021007	spermatogenesis associated 7	ENSMUSG00000021007	Spata7	-0.119540801785152	1.75688977413997	0.119953764617915	0.729084640941436	0.991737008025993
